exp_paper,block,graph,subject_rel,BSL,Broken link,Fewlinks,Symmetry,Fitted,LSL
Exp4,8,58,0.0181818181818182,0.02962,0.01562,0.03318,0.01364,0,2.94404853082316e-27
Exp4,8,59,0,0.01669,0.01562,0.0187,0.01538,0.0280721454285499,2.94404853082316e-27
Exp4,8,60,0,0.07154,0.01562,0.06679,0.03295,0,6.85774540383007e-34
Exp4,8,61,0.0181818181818182,0.01917,0.01562,0.02148,0.01766,0.00588395142491063,2.94404853082316e-27
Exp4,8,62,0,0.07154,0.01562,0.06679,0.03295,0,6.85774540383007e-34
Exp4,8,63,0.0181818181818182,0.07154,0.01562,0.06679,0.03295,0,6.85774540383007e-34
Exp4,8,64,0.345454545454545,0.19788,0.01562,0.15835,0.5468,0.796035935796409,1.59741497232056e-40
Exp5,1,1,0.583333333333333,0.43232,0.04167,0.61805,0.80526,0.546342981231686,0.699871906757387
Exp5,1,2,0,0.03026,0.04167,0.02163,0.00939,0.024578284786531,0.0340000595336346
Exp5,1,3,0,0.03026,0.04167,0.02163,0.00939,0.024578284786531,0.0340000595336346
Exp5,1,4,0,0.00212,0,0.00101,0.00132,0.00214113235260434,0.0016517366065551
Exp5,1,5,0,0.00212,0.04167,0.00151,0.00066,0.00172194196125068,0.0016517366065551
Exp5,1,6,0,0.00015,0.04167,7e-05,9e-05,7.79992429257573e-05,8.02420305980719e-05
Exp5,1,7,0,0.00015,0.04167,7e-05,5e-05,0.00010677883556923,8.02420305980719e-05
Exp5,1,8,0,1e-05,0,0,0,7.4753748650436e-06,3.89819021322701e-06
Exp5,1,9,0.0416666666666667,0.20315,0.04167,0.14521,0.06307,0.165005900673621,0.096074436681253
Exp5,1,10,0.0416666666666667,0.01422,0.04167,0.00678,0.00441,0.010122633611963,0.00466733488697577
Exp5,1,11,0,0.01422,0.04167,0.00678,0.00883,0.014351579772461,0.00466733488697577
Exp5,1,12,0,0.001,0,0.00036,0.00031,0.000672454001036369,0.000226741011445679
Exp5,1,13,0,0.001,0,0.00047,0.00062,0.00100996809085111,0.000226741011445679
Exp5,1,14,0,7e-05,0,2e-05,2e-05,5.23276240553052e-05,1.10151697952666e-05
Exp5,1,15,0,7e-05,0,2e-05,2e-05,4.70717800725458e-05,1.10151697952666e-05
Exp5,1,16,0,0,0,0,0,0,5.35121391780604e-07
Exp5,1,17,0,0.00212,0.04167,0.00151,0.00066,0.00172194196125068,0.0016517366065551
Exp5,1,18,0,0.00015,0.04167,7e-05,5e-05,0.00010677883556923,8.02420305980719e-05
Exp5,1,19,0,0.00015,0.04167,7e-05,9e-05,7.79992429257573e-05,8.02420305980719e-05
Exp5,1,20,0,1e-05,0,0,0,7.4753748650436e-06,3.89819021322701e-06
Exp5,1,21,0,1e-05,0,0,1e-05,1.00925314855563e-05,3.89819021322701e-06
Exp5,1,22,0,0,0,0,0,0,1.8937565294944e-07
Exp5,1,23,0,0,0,0,0,0,1.8937565294944e-07
Exp5,1,24,0,0,0,0,0,0,9.19994560766664e-09
Exp5,1,25,0,0.001,0.04167,0.00047,0.00031,0.000711858903794867,0.000226741011445679
Exp5,1,26,0,7e-05,0.04167,2e-05,6e-05,0.000184471580407834,1.10151697952666e-05
Exp5,1,27,0,7e-05,0.04167,2e-05,2e-05,2.86885042875359e-06,1.10151697952666e-05
Exp5,1,28,0,0,0,0,0,0,5.35121391780604e-07
Exp5,1,29,0,0,0,0,0,0,5.35121391780605e-07
Exp5,1,30,0,0,0,0,0,0,2.59964130615819e-08
Exp5,1,31,0,0,0,0,0,0,2.59964130615819e-08
Exp5,1,32,0,0,0,0,0,0,1.26291623255731e-09
Exp5,1,33,0.25,0.20315,0.04167,0.14521,0.06307,0.165005900673621,0.096074436681253
Exp5,1,34,0,0.01422,0.04167,0.00678,0.00883,0.014351579772461,0.00466733488697577
Exp5,1,35,0,0.01422,0.04167,0.00678,0.00441,0.010122633611963,0.00466733488697577
Exp5,1,36,0,0.001,0,0.00036,0.00031,0.000672454001036369,0.000226741011445679
Exp5,1,37,0,0.001,0.04167,0.00047,0.00031,0.000711858903794867,0.000226741011445679
Exp5,1,38,0,7e-05,0.04167,2e-05,2e-05,2.86885042875359e-06,1.10151697952666e-05
Exp5,1,39,0.0417,7e-05,0.04167,2e-05,6e-05,0.000184471580407834,1.10151697952666e-05
Exp5,1,40,0,0,0,0,0,0,5.35121391780604e-07
Exp5,1,41,0.0416666666666667,0.02632,0.04167,0.01254,0.01634,0.0136862671587062,0.0131885524972498
Exp5,1,42,0,0.00184,0.04167,0.00066,0.00057,7.54097826986657e-05,0.000640705200107997
Exp5,1,43,0,0.00184,0.04167,0.00066,0.00057,7.54097826986657e-05,0.000640705200107997
Exp5,1,44,0,0.00013,0,4e-05,8e-05,0.000156746737639774,3.11257170588684e-05
Exp5,1,45,0,0.00013,0,5e-05,4e-05,9.71798732455668e-05,3.11257170588684e-05
Exp5,1,46,0,1e-05,0,0,1e-05,0,1.51209988972374e-06
Exp5,1,47,0,1e-05,0,0,0,5.18524816153656e-06,1.51209988972374e-06
Exp5,1,48,0,0,0,0,0,0,7.34584225699341e-08
Exp5,1,49,0,0.001,0,0.00047,0.00062,0.00100996809085111,0.000226741011445679
Exp5,1,50,0,7e-05,0,2e-05,2e-05,4.70717800725458e-05,1.10151697952666e-05
Exp5,1,51,0,7e-05,0,2e-05,2e-05,5.23276240553052e-05,1.10151697952666e-05
Exp5,1,52,0,0,0,0,0,0,5.35121391780604e-07
Exp5,1,53,0,0,0,0,0,0,5.35121391780605e-07
Exp5,1,54,0,0,0,0,0,0,2.59964130615819e-08
Exp5,1,55,0,0,0,0,0,0,2.59964130615819e-08
Exp5,1,56,0,0,0,0,0,0,1.26291623255731e-09
Exp5,1,57,0,0.00013,0,5e-05,4e-05,9.71798732455668e-05,3.11257170588684e-05
Exp5,1,58,0,1e-05,0,0,0,5.18524816153656e-06,1.51209988972374e-06
Exp5,1,59,0,1e-05,0,0,1e-05,0,1.51209988972374e-06
Exp5,1,60,0,0,0,0,0,0,7.34584225699341e-08
Exp5,1,61,0,0,0,0,0,0,7.34584225699341e-08
Exp5,1,62,0,0,0,0,0,0,3.56863979895459e-09
Exp5,1,63,0,0,0,0,0,0,3.56863979895459e-09
Exp5,1,64,0,0,0,0,0,0,1.73365960895205e-10
Exp5,2,1,0.5,0.12374,0.03125,0.26656,0.39547,0.178417788222908,0.192380940607803
Exp5,2,2,0,0.12374,0.03125,0.13328,0.06591,0.114672890278865,0.192380940607803
Exp5,2,3,0,0.12374,0.03125,0.13328,0.06591,0.114672890278865,0.192380940607803
Exp5,2,4,0.0833333333333333,0.12374,0.03125,0.08885,0.13182,0.142588914648663,0.192380940607803
Exp5,2,5,0,0.00061,0.03125,0.00065,0.00032,0.000565301948198702,0.000454029714491119
Exp5,2,6,0,0.00061,0.03125,0.00044,0.00065,0.000361906982347182,0.000454029714491119
Exp5,2,7,0,0.00061,0.03125,0.00044,0.00032,0.000495440785190554,0.000454029714491119
Exp5,2,8,0,0.00061,0.03125,0.00033,0.00032,0.000520272426598486,0.000454029714491119
Exp5,2,9,0.166666666666667,0.05815,0.03125,0.06263,0.03097,0.0538890299799254,0.0264089618666625
Exp5,2,10,0,0.05815,0.03125,0.04175,0.03097,0.0472293141948044,0.0264089618666625
Exp5,2,11,0,0.05815,0.03125,0.04175,0.06194,0.0669603678497574,0.0264089618666625
Exp5,2,12,0,0.05815,0.03125,0.03131,0.03097,0.0446149386166167,0.0264089618666625
Exp5,2,13,0,0.00028,0,2e-04,3e-04,0.000322651495891592,6.23266181069983e-05
Exp5,2,14,0,0.00028,0,0.00015,0.00015,0.000238813572864879,6.23266181069983e-05
Exp5,2,15,0,0.00028,0,0.00015,0.00015,0.000214826875540029,6.23266181069983e-05
Exp5,2,16,0,0.00028,0,0.00012,3e-04,0.000339712349169837,6.23266181069983e-05
Exp5,2,17,0,0.00061,0.03125,0.00065,0.00032,0.000565301948198702,0.000454029714491119
Exp5,2,18,0,0.00061,0.03125,0.00044,0.00032,0.000495440785190554,0.000454029714491119
Exp5,2,19,0,0.00061,0.03125,0.00044,0.00065,0.000361906982347182,0.000454029714491119
Exp5,2,20,0,0.00061,0.03125,0.00033,0.00032,0.000520272426598486,0.000454029714491119
Exp5,2,21,0,0,0,0,0,0,1.07153536618339e-06
Exp5,2,22,0,0,0,0,0,0,1.07153536618339e-06
Exp5,2,23,0,0,0,0,0,0,1.07153536618339e-06
Exp5,2,24,0,0,0,0,0,0,1.07153536618339e-06
Exp5,2,25,0,0.00028,0.03125,2e-04,0.00015,0.000227415442382549,6.23266181069983e-05
Exp5,2,26,0,0.00028,0.03125,0.00015,0.00046,0.000841894085668106,6.23266181069983e-05
Exp5,2,27,0,0.00028,0.03125,0.00015,0.00015,1.30929013742622e-05,6.23266181069983e-05
Exp5,2,28,0,0.00028,0.03125,0.00012,0.00015,0.000165651577613609,6.23266181069983e-05
Exp5,2,29,0,0,0,0,0,0,1.47094283534081e-07
Exp5,2,30,0,0,0,0,0,0,1.47094283534081e-07
Exp5,2,31,0,0,0,0,0,0,1.47094283534081e-07
Exp5,2,32,0,0,0,0,0,0,1.47094283534081e-07
Exp5,2,33,0.208333333333333,0.05815,0.03125,0.06263,0.03097,0.0538890299799254,0.0264089618666625
Exp5,2,34,0,0.05815,0.03125,0.04175,0.06194,0.0669603678497574,0.0264089618666625
Exp5,2,35,0,0.05815,0.03125,0.04175,0.03097,0.0472293141948044,0.0264089618666625
Exp5,2,36,0,0.05815,0.03125,0.03131,0.03097,0.0446149386166167,0.0264089618666625
Exp5,2,37,0,0.00028,0.03125,2e-04,0.00015,0.000227415442382549,6.23266181069983e-05
Exp5,2,38,0,0.00028,0.03125,0.00015,0.00015,1.30929013742622e-05,6.23266181069983e-05
Exp5,2,39,0,0.00028,0.03125,0.00015,0.00046,0.000841894085668106,6.23266181069983e-05
Exp5,2,40,0,0.00028,0.03125,0.00012,0.00015,0.000165651577613609,6.23266181069983e-05
Exp5,2,41,0.0416666666666667,0.00753,0.03125,0.00541,0.00803,0.00446747471651521,0.00362527215363115
Exp5,2,42,0,0.00753,0.03125,0.00406,0.00401,0.000352105526243552,0.00362527215363115
Exp5,2,43,0,0.00753,0.03125,0.00406,0.00401,0.000352105526243552,0.00362527215363115
Exp5,2,44,0,0.00753,0.03125,0.00325,0.00803,0.0103590071622451,0.00362527215363115
Exp5,2,45,0,4e-05,0,2e-05,2e-05,3.41162246949827e-05,8.55584381522146e-06
Exp5,2,46,0,4e-05,0,2e-05,4e-05,0,8.55584381522146e-06
Exp5,2,47,0,4e-05,0,2e-05,2e-05,2.36645110876584e-05,8.55584381522146e-06
Exp5,2,48,0,4e-05,0,1e-05,2e-05,0,8.55584381522146e-06
Exp5,2,49,0,0.00028,0,2e-04,3e-04,0.000322651495891592,6.23266181069983e-05
Exp5,2,50,0,0.00028,0,0.00015,0.00015,0.000214826875540029,6.23266181069983e-05
Exp5,2,51,0,0.00028,0,0.00015,0.00015,0.000238813572864879,6.23266181069983e-05
Exp5,2,52,0,0.00028,0,0.00012,3e-04,0.000339712349169837,6.23266181069983e-05
Exp5,2,53,0,0,0,0,0,0,1.47094283534081e-07
Exp5,2,54,0,0,0,0,0,0,1.47094283534081e-07
Exp5,2,55,0,0,0,0,0,0,1.47094283534081e-07
Exp5,2,56,0,0,0,0,0,0,1.47094283534081e-07
Exp5,2,57,0,4e-05,0,2e-05,2e-05,3.41162246949827e-05,8.55584381522146e-06
Exp5,2,58,0,4e-05,0,2e-05,2e-05,2.36645110876584e-05,8.55584381522146e-06
Exp5,2,59,0,4e-05,0,2e-05,4e-05,0,8.55584381522146e-06
Exp5,2,60,0,4e-05,0,1e-05,2e-05,0,8.55584381522146e-06
Exp5,2,61,0,0,0,0,0,0,2.01922670321846e-08
Exp5,2,62,0,0,0,0,0,0,2.01922670321846e-08
Exp5,2,63,0,0,0,0,0,0,2.01922670321846e-08
Exp5,2,64,0,0,0,0,0,0,2.01922670321846e-08
Exp5,3,1,0.0833333333333333,0.07905,0.03846,0.16457,0.28098,0.111674100691402,0.215786142981704
Exp5,3,2,0.541666666666667,0.53065,0.03846,0.55236,0.31436,0.481816164007709,0.609749877351798
Exp5,3,3,0,0.00553,0.03846,0.00576,0.00328,0.00502109372837582,0.0104829778664836
Exp5,3,4,0,0.03715,0.03846,0.02578,0.04401,0.0419427613768154,0.0296218949930993
Exp5,3,5,0,0.0026,0.03846,0.00271,0.00154,0.00236073122853113,0.00143904360718051
Exp5,3,6,0,0.00481,0.03846,0.00334,0.0057,0.00279598446083503,0.0040663253481323
Exp5,3,7,0,0.00018,0.03846,0.00013,0.00011,0.00014323758010316,6.99093188956854e-05
Exp5,3,8,0,0.00034,0.03846,0.00018,2e-04,0.00028412041589703,0.000197543725622855
Exp5,3,9,0,0.0026,0.03846,0.00271,0.00154,0.00236073122853113,0.00143904360718051
Exp5,3,10,0.0416666666666667,0.01745,0.03846,0.01211,0.01034,0.0138860876266674,0.0040663253481323
Exp5,3,11,0,0.00018,0,0.00013,0.00022,0.000203078135203407,6.99093188956854e-05
Exp5,3,12,0,0.00122,0,0.00064,0.00072,0.000917092118936801,0.000197543725622855
Exp5,3,13,0.0417,9e-05,0,6e-05,1e-04,0.000101610996606013,9.59675387285025e-06
Exp5,3,14,0,0.00016,0,8e-05,9e-05,0.000133703725128014,2.7117679643785e-05
Exp5,3,15,0,1e-05,0,0,0,7.51714851587542e-06,4.66214174131234e-07
Exp5,3,16,0,1e-05,0,0,1e-05,1.18870982737482e-05,1.31738781539968e-06
Exp5,3,17,0,0.00039,0.03846,4e-04,0.00023,0.000354109684279669,0.000509267293213084
Exp5,3,18,0,0.0026,0.03846,0.0018,0.00154,0.00206898726815675,0.00143904360718051
Exp5,3,19,0,3e-05,0.03846,2e-05,3e-05,1.74385725208006e-05,2.47404105245507e-05
Exp5,3,20,0,0.00018,0.03846,9e-05,0.00011,0.000150416690769016,6.99093188956854e-05
Exp5,3,21,0,1e-05,0,1e-05,2e-05,1.12821186224115e-05,3.39622291087777e-06
Exp5,3,22,0,2e-05,0,1e-05,1e-05,9.16284649084326e-07,9.59675387285025e-06
Exp5,3,23,0,0,0,0,0,0,1.64989878925611e-07
Exp5,3,24,0,0,0,0,0,0,4.66214174131234e-07
Exp5,3,25,0,1e-05,0.03846,1e-05,1e-05,7.95764333906443e-06,3.39622291087777e-06
Exp5,3,26,0,9e-05,0.03846,4e-05,0.00015,0.000265133427771824,9.59675387285025e-06
Exp5,3,27,0.0417,0,0,0,0,0,1.64989878925611e-07
Exp5,3,28,0,1e-05,0,0,0,5.79642331845271e-06,4.66214174131234e-07
Exp5,3,29,0,0,0,0,0,0,2.2648872633462e-08
Exp5,3,30,0,0,0,0,0,0,6.3999231459366e-08
Exp5,3,31,0,0,0,0,0,0,1.10029136828085e-09
Exp5,3,32,0,0,0,0,0,0,3.10910847930293e-09
Exp5,3,33,0.0416666666666667,0.03715,0.03846,0.03867,0.02201,0.0337312173615121,0.0296218949930993
Exp5,3,34,0.208333333333333,0.24935,0.03846,0.17304,0.29544,0.28131962784983,0.0837029968161653
Exp5,3,35,0,0.0026,0.03846,0.0018,0.00154,0.00206898726815675,0.00143904360718051
Exp5,3,36,0,0.01745,0.03846,0.00908,0.01034,0.0131174241602026,0.0040663253481323
Exp5,3,37,0,0.00122,0.03846,0.00085,0.00072,0.000970832487365861,0.000197543725622855
Exp5,3,38,0,0.00226,0.03846,0.00118,0.00134,0.000103540165346529,0.000558202027274596
Exp5,3,39,0,9e-05,0.03846,4e-05,0.00015,0.000265133427771824,9.59675387285025e-06
Exp5,3,40,0,0.00016,0.03846,7e-05,9e-05,9.27427730952434e-05,2.7117679643785e-05
Exp5,3,41,0,0.00034,0.03846,0.00023,4e-04,0.00019763715523574,0.000197543725622855
Exp5,3,42,0,0.00226,0.03846,0.00118,0.00134,0.000103540165346529,0.000558202027274596
Exp5,3,43,0,2e-05,0,1e-05,1e-05,9.16284649084326e-07,9.59675387285025e-06
Exp5,3,44,0,0.00016,0,7e-05,0.00019,0.000215658057827909,2.7117679643785e-05
Exp5,3,45,0,1e-05,0,1e-05,1e-05,8.35648282050088e-06,1.31738781539968e-06
Exp5,3,46,0,2e-05,0,1e-05,2e-05,0,3.72256090110853e-06
Exp5,3,47,0,0,0,0,0,0,6.3999231459366e-08
Exp5,3,48,0,0,0,0,0,0,1.80843510124125e-07
Exp5,3,49,0,0.00018,0,0.00013,0.00022,0.000203221993212026,6.99093188956854e-05
Exp5,3,50,0,0.00122,0,0.00064,0.00072,0.000917092118936801,0.000197543725622855
Exp5,3,51,0,1e-05,0,1e-05,1e-05,8.35648282050088e-06,3.39622291087777e-06
Exp5,3,52,0,9e-05,0,4e-05,1e-04,0.000106983884463734,9.59675387285025e-06
Exp5,3,53,0,1e-05,0,0,0,7.51714851587542e-06,4.66214174131234e-07
Exp5,3,54,0,1e-05,0,0,1e-05,1.34786286142443e-05,1.31738781539968e-06
Exp5,3,55,0,0,0,0,0,0,2.2648872633462e-08
Exp5,3,56,0,0,0,0,0,0,6.3999231459366e-08
Exp5,3,57,0,0,0,0,0,0,4.66214174131234e-07
Exp5,3,58,0,1e-05,0,0,1e-05,5.79642331845271e-06,1.31738781539968e-06
Exp5,3,59,0,0,0,0,0,0,2.2648872633462e-08
Exp5,3,60,0,0,0,0,0,0,6.3999231459366e-08
Exp5,3,61,0,0,0,0,0,0,3.10910847930294e-09
Exp5,3,62,0,0,0,0,0,0,8.78545066765078e-09
Exp5,3,63,0,0,0,0,0,0,1.51041744027986e-10
Exp5,3,64,0,0,0,0,0,0,4.26800737171872e-10
Exp5,4,1,0,0.05135,0.03333,0.11975,0.20364,0.0805128701516064,0.169069918648439
Exp5,4,2,0.291666666666667,0.34471,0.03333,0.40193,0.22784,0.347377232474866,0.477743198591324
Exp5,4,3,0,0.00359,0.03333,0.00419,0.00238,0.00361777802960392,0.00821348484471513
Exp5,4,4,0,0.02413,0.03333,0.01876,0.0319,0.0302363800013168,0.0232089572921303
Exp5,4,5,0.0416666666666667,0.02413,0.03333,0.02813,0.01595,0.0243167085945244,0.0232089572921304
Exp5,4,6,0,0.04466,0.03333,0.03472,0.05904,0.0288126144014545,0.0655818703962816
Exp5,4,7,0,0.00169,0.03333,0.00131,0.00112,0.00149260690419306,0.00112750050691713
Exp5,4,8,0,0.00313,0.03333,0.00182,0.00207,0.00290296723148304,0.00318599371723838
Exp5,4,9,0.0416666666666667,0.02413,0.03333,0.02813,0.01595,0.0243167085945244,0.0232089572921304
Exp5,4,10,0.25,0.16198,0.03333,0.12591,0.10706,0.143060630971119,0.0655818703962816
Exp5,4,11,0,0.00169,0,0.00131,0.00223,0.00211617528358795,0.00112750050691713
Exp5,4,12,0,0.01134,0,0.00661,0.00749,0.00946107437516255,0.00318599371723838
Exp5,4,13,0.25,0.01134,0.03333,0.00881,0.01499,0.0142097202326951,0.00318599371723838
Exp5,4,14,0,0.02099,0.03333,0.01224,0.01387,0.0194675022967505,0.00900270634381938
Exp5,4,15,0,0.00079,0,0.00046,0.00052,0.000659104828604799,0.000154776859899653
Exp5,4,16,0,0.00147,0,0.00069,0.00194,0.00193940030349962,0.000437355105553332
Exp5,4,17,0,0.00025,0.03333,0.00029,0.00017,0.000251934403175761,0.000399014406783049
Exp5,4,18,0,0.00169,0.03333,0.00131,0.00112,0.00149260690419306,0.00112750050691713
Exp5,4,19,0,2e-05,0.03333,1e-05,2e-05,1.29030964628099e-05,1.93842808296982e-05
Exp5,4,20,0,0.00012,0.03333,7e-05,8e-05,0.000111295868299669,5.47744294195177e-05
Exp5,4,21,0,0.00012,0,9e-05,0.00016,0.000150260966881985,5.47744294195177e-05
Exp5,4,22,0,0.00022,0,0.00013,0.00014,1.11865808859646e-05,0.000154776859899653
Exp5,4,23,0,1e-05,0,0,1e-05,5.08480949362026e-07,2.66096387525103e-06
Exp5,4,24,0,2e-05,0,1e-05,2e-05,0,7.51912228538907e-06
Exp5,4,25,0,0.00012,0.03333,9e-05,8e-05,0.000105983922191223,5.47744294195177e-05
Exp5,4,26,0,0.00079,0.03333,0.00046,0.00157,0.00258299365776642,0.000154776859899653
Exp5,4,27,0,1e-05,0,0,1e-05,5.08480949362026e-07,2.66096387525103e-06
Exp5,4,28,0,6e-05,0,3e-05,4e-05,3.85998499677989e-05,7.51912228538907e-06
Exp5,4,29,0,6e-05,0,3e-05,4e-05,5.00585945775796e-05,7.51912228538907e-06
Exp5,4,30,0,1e-04,0,5e-05,7e-05,6.43330832796648e-05,2.12468874412287e-05
Exp5,4,31,0,0,0,0,1e-05,0,3.65281993569902e-07
Exp5,4,32,0,1e-05,0,0,0,0,1.03218236213135e-06
Exp5,4,33,0,0.02413,0.03333,0.02813,0.01595,0.0243167085945244,0.0232089572921304
Exp5,4,34,0.0833333333333333,0.16198,0.03333,0.12591,0.21412,0.202827261796199,0.0655818703962816
Exp5,4,35,0,0.00169,0.03333,0.00131,0.00112,0.00149260690419306,0.00112750050691713
Exp5,4,36,0,0.01134,0.03333,0.00661,0.00749,0.00946107437516255,0.00318599371723838
Exp5,4,37,0,0.01134,0.03333,0.00881,0.00749,0.0100154806470706,0.00318599371723838
Exp5,4,38,0,0.02099,0.03333,0.01224,0.01387,0.00106730151271089,0.00900270634381938
Exp5,4,39,0,0.00079,0.03333,0.00046,0.00157,0.00258299365776642,0.000154776859899653
Exp5,4,40,0,0.00147,0.03333,0.00069,0.00097,0.000945696324211072,0.000437355105553332
Exp5,4,41,0,0.00313,0.03333,0.00243,0.00413,0.00201933459642975,0.00318599371723838
Exp5,4,42,0,0.02099,0.03333,0.01224,0.01387,0.00106730151271089,0.00900270634381938
Exp5,4,43,0,0.00022,0,0.00013,0.00014,1.11865808859646e-05,0.000154776859899653
Exp5,4,44,0,0.00147,0,0.00069,0.00194,0.00219906118576923,0.000437355105553332
Exp5,4,45,0,0.00147,0.03333,0.00086,0.00097,0.00136337438667095,0.000437355105553332
Exp5,4,46,0,0.00272,0.03333,0.00127,0.00359,0,0.00123584034769525
Exp5,4,47,0,1e-04,0,5e-05,7e-05,6.43330832796648e-05,2.12468874412287e-05
Exp5,4,48,0,0.00019,0,7e-05,0.00013,0,6.00376225849457e-05
Exp5,4,49,0,0.00012,0,9e-05,0.00016,0.000150367409869789,5.47744294195177e-05
Exp5,4,50,0,0.00079,0,0.00046,0.00052,0.000659104828604799,0.000154776859899653
Exp5,4,51,0,1e-05,0,0,1e-05,9.27465569163911e-06,2.66096387525103e-06
Exp5,4,52,0,6e-05,0,3e-05,7e-05,7.91591960612088e-05,7.51912228538907e-06
Exp5,4,53,0,6e-05,0,3e-05,4e-05,5.00585945775796e-05,7.51912228538907e-06
Exp5,4,54,0,1e-04,0,5e-05,0.00014,0.00014959599903192,2.12468874412287e-05
Exp5,4,55,0,0,0,0,0,0,3.65281993569902e-07
Exp5,4,56,0,1e-05,0,0,0,0,1.03218236213135e-06
Exp5,4,57,0.0417,2e-05,0,1e-05,1e-05,1.85493113832782e-05,7.51912228538907e-06
Exp5,4,58,0,1e-04,0,5e-05,7e-05,6.43330832796648e-05,2.12468874412287e-05
Exp5,4,59,0,0,0,0,0,0,3.65281993569902e-07
Exp5,4,60,0,1e-05,0,0,0,0,1.03218236213135e-06
Exp5,4,61,0,1e-05,0,0,1e-05,1.31931993435348e-05,1.03218236213135e-06
Exp5,4,62,0,1e-05,0,1e-05,1e-05,0,2.9166519222119e-06
Exp5,4,63,0,0,0,0,0,0,5.01438354978849e-08
Exp5,4,64,0,0,0,0,0,0,1.41692126854394e-07
Exp5,5,1,0,0.00251,0,0.00758,0.01232,0.00448284792201916,0.036364196579886
Exp5,5,2,0.166666666666667,0.11295,0.03448,0.17072,0.09253,0.129654957534465,0.290355686076596
Exp5,5,3,0,0.00118,0.03448,0.00178,0.00096,0.00135451836999264,0.00499187018088152
Exp5,5,4,0.0416666666666667,0.05308,0.03448,0.05348,0.08696,0.0757632874042362,0.039858377951264
Exp5,5,5,0,0.00791,0.03448,0.01195,0.00648,0.00907986466664557,0.014105596348727
Exp5,5,6,0,0.02709,0.03448,0.0273,0.04439,0.0199080341472121,0.11262836775059
Exp5,5,7,0,0.00372,0.03448,0.00374,0.00304,0.00374245946378051,0.00193633607832021
Exp5,5,8,0,0.01273,0.03448,0.00962,0.01043,0.0134487407946124,0.0154609820475592
Exp5,5,9,0,0.00791,0.03448,0.01195,0.00648,0.00907986466664557,0.014105596348727
Exp5,5,10,0.291666666666667,0.3563,0.03448,0.35901,0.29187,0.358451157780913,0.11262836775059
Exp5,5,11,0,0.00059,0,0.00059,0.00096,0.000841535358381361,0.00193633607832021
Exp5,5,12,0.0416666666666667,0.02643,0,0.01997,0.02165,0.0251177069226556,0.0154609820475592
Exp5,5,13,0.166666666666667,0.02494,0.03448,0.02513,0.04086,0.0355978972845073,0.00547153153558945
Exp5,5,14,0.0416666666666667,0.08546,0.03448,0.06458,0.07,0.09028510513021,0.0436883099951273
Exp5,5,15,0,0.00185,0,0.0014,0.00152,0.00175814444975077,0.000751100744279044
Exp5,5,16,0,0.00634,0,0.00383,0.01038,0.00952784768896765,0.00599728283391838
Exp5,5,17,0,8e-05,0.03448,0.00012,7e-05,9.1831753897806e-05,0.000242507066929581
Exp5,5,18,0,0.00372,0.03448,0.00374,0.00304,0.00374245946378051,0.00193633607832021
Exp5,5,19,0,1e-05,0.03448,1e-05,2e-05,7.34884981440091e-06,3.32899915277768e-05
Exp5,5,20,0,0.00048,0.03448,0.00036,0.00039,0.000507100988327882,0.000265809209019571
Exp5,5,21,0,4e-05,0,4e-05,7e-05,5.70532446360245e-05,9.4067987733695e-05
Exp5,5,22,0,0.00049,0,0.00037,4e-04,2.83809017338861e-05,0.000751100744279043
Exp5,5,23,0.0417,2e-05,0,1e-05,2e-05,1.15840415240351e-06,1.29131185921235e-05
Exp5,5,24,0,9e-05,0,5e-05,0.00014,0,0.00010310684026712
Exp5,5,25,0,0.00026,0.03448,0.00026,0.00021,0.000261569747468531,9.4067987733695e-05
Exp5,5,26,0.0833333333333333,0.0045,0.03448,0.0034,0.01105,0.0167596207127766,0.000751100744279043
Exp5,5,27,0,2e-05,0,1e-05,2e-05,1.15840415240351e-06,1.29131185921235e-05
Exp5,5,28,0,0.00032,0,0.00019,0.00026,0.000234498337533667,0.00010310684026712
Exp5,5,29,0,0.00013,0,1e-04,0.00011,0.000123545285658162,3.64887771243223e-05
Exp5,5,30,0,6e-04,0,0.00036,0.00049,0.000439684382875625,0.00029135041916171
Exp5,5,31,0,1e-05,0,1e-05,2e-05,1.70402280241721e-05,5.00897188979796e-06
Exp5,5,32,0,4e-05,0,2e-05,4e-05,0,3.99949292542635e-05
Exp5,5,33,0,0.00791,0.03448,0.01195,0.00648,0.00907986466664557,0.014105596348727
Exp5,5,34,0.0416666666666667,0.05624,0.03448,0.05667,0.09214,0.0802168619582504,0.11262836775059
Exp5,5,35,0,0.00372,0.03448,0.00374,0.00304,0.00374245946378051,0.00193633607832021
Exp5,5,36,0.0416666666666667,0.02643,0.03448,0.01997,0.02165,0.0251177069226556,0.0154609820475592
Exp5,5,37,0,0.02494,0.03448,0.02513,0.02043,0.0250905750071737,0.00547153153558945
Exp5,5,38,0.0416666666666667,0.04658,0.03448,0.0352,0.03815,0.00269792327094778,0.0436883099951273
Exp5,5,39,0,0.0045,0.03448,0.0034,0.01105,0.0167596207127766,0.000751100744279044
Exp5,5,40,0,0.00851,0.03448,0.00515,0.00698,0.00623619016378595,0.00599728283391838
Exp5,5,41,0,0.0019,0.03448,0.00191,0.00311,0.00139628146473617,0.00547153153558945
Exp5,5,42,0,0.04658,0.03448,0.0352,0.03815,0.00269792327094778,0.0436883099951273
